fold,parameter,epoch,epoch_time,test_MAE,test_RMSE,test_Pearson,test_Spearman
0,0.1,0,0.2890598773956299,7.918024,9.825887,0.4500499435488912,0.4611009976253633
0,0.1,1,0.18773126602172852,8.431466,9.863615,0.5329045830482954,0.5263742846223818
0,0.1,2,0.19063711166381836,8.290409,9.660192,0.5593281836277605,0.5554954655125078
0,0.1,3,0.2073500156402588,7.901817,9.304373,0.5676254451828355,0.5628307471944659
0,0.1,4,0.21903491020202637,7.6374817,9.050983,0.5732952592422751,0.5702238227105406
0,0.1,5,0.19846010208129883,7.3422775,8.770737,0.5755805442027416,0.5717338232510517
0,0.1,6,0.18626928329467773,7.133088,8.621505,0.5641553826885954,0.558538459223001
0,0.1,7,0.1870288848876953,6.9929852,8.440521,0.5840468050941711,0.5805767682232268
0,0.1,8,0.1936509609222412,7.0674853,8.493349,0.5869178690281087,0.5853923602700765
0,0.1,9,0.19752192497253418,6.909845,8.328469,0.5894121182091733,0.585380537251125
0,0.1,10,0.18092799186706543,7.2918744,8.6771,0.5913604791213415,0.5902008884185628
0,0.1,11,0.21345114707946777,7.0451856,8.457378,0.5961921243114934,0.5928588262493831
0,0.1,12,0.28119802474975586,7.099175,8.473775,0.5968595736692649,0.5934870490333299
0,0.1,13,0.20188188552856445,6.757982,8.202417,0.5858317356052047,0.5815383567771825
0,0.1,14,0.18425989151000977,6.830011,8.249158,0.60322886188319,0.5983124694340721
0,0.1,15,0.19167184829711914,6.902231,8.269115,0.6046764030751367,0.6023209910774098
0,0.1,16,0.22371315956115723,6.845715,8.274941,0.6062310219852493,0.6020246809827577
0,0.1,17,0.2395339012145996,6.8437824,8.244796,0.6092921430489675,0.6027222767328632
0,0.1,18,0.2471599578857422,6.918958,8.2944765,0.6091689336628766,0.6048237513013434
0,0.1,19,0.25801801681518555,7.1412616,8.492792,0.6074528546560113,0.6070237072092458
0,0.1,20,0.25243186950683594,6.8704166,8.2327,0.6202618805499708,0.6178423721131733
0,0.1,21,0.18666505813598633,7.1080275,8.458024,0.6222868354804527,0.620029283996603
0,0.1,22,0.18912196159362793,6.548905,7.943493,0.609439706909984,0.6079213115895942
0,0.1,23,0.18988895416259766,6.1155086,7.522719,0.612908930873875,0.6122325866939344
0,0.1,24,0.20809602737426758,6.8191204,8.190533,0.6304415824746089,0.6261852990073861
0,0.1,25,0.18398690223693848,6.8631005,8.173104,0.6276872264398701,0.6232817909934779
0,0.1,26,0.1964411735534668,6.2352676,7.605599,0.6260970996420411,0.6246028581931979
0,0.1,27,0.20889592170715332,6.7613277,8.074884,0.6251887590807476,0.6267163092258285
0,0.1,28,0.18989276885986328,6.470496,7.791703,0.6419522430425426,0.639109105499086
0,0.1,29,0.18500709533691406,6.263267,7.57259,0.6344107218554418,0.6297769402866655
0,0.1,30,0.17781615257263184,6.105349,7.4736147,0.6449598420512542,0.6449313933367936
0,0.1,31,0.19770598411560059,5.9896183,7.343123,0.6396375363007997,0.6431205291098203
0,0.1,32,0.2022099494934082,5.8883066,7.221821,0.6443251432599707,0.6437582889079023
0,0.1,33,0.18761587142944336,6.177911,7.4950385,0.6485573700270459,0.6439033047335002
0,0.1,34,0.19742608070373535,6.5092463,7.79082,0.651212504062409,0.6494993122414062
0,0.1,35,0.19908714294433594,6.217477,7.5071516,0.647926002404675,0.646860707614905
0,0.1,36,0.20631027221679688,6.348484,7.662541,0.6443243461882198,0.6493669051824995
0,0.1,37,0.1857311725616455,5.946933,7.316884,0.642962273750741,0.6384988284951005
0,0.1,38,0.19456100463867188,6.2516212,7.578762,0.6565199159845244,0.6523937720086498
0,0.1,39,0.2931089401245117,5.4372973,6.77763,0.6267481512525388,0.628061309388158
0,0.1,40,0.18750691413879395,5.6540055,6.9617505,0.643309262488014,0.64428120675463
0,0.1,41,0.1834712028503418,5.709053,7.0158424,0.6605562568098777,0.6595152235090227
0,0.1,42,0.1811661720275879,5.967347,7.2599473,0.6566094208123494,0.6584564586465916
0,0.1,43,0.18883204460144043,5.7482524,7.0181203,0.6558046792519667,0.6529659256934712
0,0.1,44,0.20531487464904785,5.9536858,7.3030624,0.6493972261697534,0.646684564629177
0,0.1,45,0.23918485641479492,5.8260603,7.138916,0.6577426853827089,0.6559012865093299
0,0.1,46,0.20254802703857422,5.724797,7.054728,0.6637395575939637,0.6657962441592774
0,0.1,47,0.4200320243835449,5.870895,7.1596503,0.6594560935791753,0.6592704672646885
0,0.1,48,0.18235015869140625,5.604017,6.8905077,0.6679426162986751,0.6684910700032035
0,0.1,49,0.2224888801574707,5.4257226,6.7219825,0.6701565255706086,0.6717229586278404
0,0.1,50,0.1837151050567627,5.485833,6.797528,0.6733541576072334,0.6745252082655375
0,0.1,51,0.3883960247039795,5.4399676,6.7533245,0.6737156220885907,0.6755399348626693
0,0.1,52,0.18586015701293945,5.325096,6.6361303,0.6734147369806363,0.6744844777860692
0,0.1,53,0.19089293479919434,5.40675,6.6870646,0.6739690735031012,0.6766108601533596
0,0.1,54,0.17839288711547852,5.411472,6.7305465,0.6745246197157574,0.677034359851446
0,0.1,55,0.17862296104431152,5.2726994,6.5698338,0.6743864849731364,0.6755900838240949
0,0.1,56,0.1987171173095703,5.255296,6.5459166,0.6751002095259038,0.6769875414204157
0,0.1,57,0.19053196907043457,5.3819137,6.670256,0.6748082044971253,0.6773954970042292
