fold,parameter,epoch,test_MAE,test_RMSE,test_Pearson,test_Spearman
0,0.1,0,7.918219,9.826552903626654,0.44832824578986236,0.45925202105102375
0,0.1,1,8.402992,9.84981483246699,0.5261386589368784,0.5194923154983575
0,0.1,2,8.428998,9.807099818404243,0.5471140138875114,0.5428400473077046
0,0.1,3,8.1163845,9.520916449408697,0.5549801542751921,0.5484409979127759
0,0.1,4,7.840552,9.260151833922848,0.558826624827705,0.5527390856308673
0,0.1,5,7.6496844,9.094234073509933,0.5610827962300097,0.5527839102523329
0,0.1,6,7.4829817,8.943778013855935,0.5627695140166581,0.552911951380248
0,0.1,7,7.2782354,8.738673699697522,0.5678868561990288,0.5594976355067027
0,0.1,8,7.237244,8.684199961970716,0.5697011035490723,0.5645729849183734
0,0.1,9,7.0599604,8.516739462624106,0.5725197019998128,0.564361624493312
0,0.1,10,7.213893,8.652623267211908,0.5743439795137779,0.5682155232913437
0,0.1,11,7.1727505,8.641040426411562,0.5769071637250859,0.5683309469262802
0,0.1,12,7.0739703,8.503312755616143,0.5780757394010647,0.5690029691579553
0,0.1,13,6.986401,8.447530929721047,0.5788892131436051,0.5691306529570987
0,0.1,14,6.9525886,8.42872807909058,0.5793603312758526,0.5678427129384018
0,0.1,15,7.0183887,8.454247250336616,0.5840960696354595,0.5753935817656035
0,0.1,16,7.0610585,8.524208600402948,0.5838813748258964,0.5748147165036999
0,0.1,17,7.117963,8.531743632696806,0.5883101185431836,0.578042994639488
0,0.1,18,7.141599,8.561074242611145,0.5848688694470923,0.5774178381092742
0,0.1,19,7.0276904,8.459990641270865,0.5920966607324499,0.5831129090700435
0,0.1,20,7.043601,8.431075751651038,0.5905140321019521,0.5845004776129278
0,0.1,21,7.3822093,8.777524110157405,0.5829121342522559,0.5767098817186039
0,0.1,22,7.0497837,8.468786035439939,0.5962238948254123,0.5868532546697927
0,0.1,23,6.680089,8.100053725829731,0.5981353418596719,0.5892148757006531
0,0.1,24,6.8950605,8.309311793138223,0.599394424254334,0.5904168484324492
0,0.1,25,6.8055525,8.194018382689862,0.6015240035206932,0.5910339155675307
0,0.1,26,6.5805216,8.008134520964253,0.6017107130614252,0.5928290458291489
0,0.1,27,6.9412,8.335388794763162,0.604946517101319,0.5983219015643553
0,0.1,28,6.5935283,7.973615529776891,0.6068420829291126,0.5989131545627752
0,0.1,29,6.6602426,8.047515428853599,0.6044375156807409,0.5989929244572106
0,0.1,30,6.383458,7.83159044504536,0.5944272068384384,0.5873477305589653
0,0.1,31,6.584113,7.969595112585389,0.6042480989838902,0.6030946881497207
0,0.1,32,6.3836308,7.804535491043463,0.6108640798583301,0.6018856527875552
0,0.1,33,6.4492736,7.821509697400701,0.6140084533897221,0.6056432432285443
0,0.1,34,6.698186,8.089597130022868,0.6155851289517087,0.6070086584491712
0,0.1,35,6.557961,7.971260184068711,0.6085869579571295,0.5992185410267424
0,0.1,36,6.4895787,7.8689617440576844,0.6146733718978702,0.6121695893392147
0,0.1,37,6.464628,7.862842682131273,0.6196117760975335,0.6097886494965805
0,0.1,38,6.444681,7.8123300762770596,0.6187018541845916,0.6094793630077103
