fold,parameter,epoch,epoch_time,test_MAE,test_RMSE,test_Pearson,test_Spearman
0,0.1,0,0.30846214294433594,0.9118576,1.0943285,0.04941634793632988,0.0020865130407065045
0,0.1,1,0.02516913414001465,0.6397328,0.7306998,0.12454219037666166,0.15525772036075225
0,0.1,2,0.024191617965698242,0.6341915,0.7329706,0.18049545666314853,0.16951530947068416
0,0.1,3,0.02429056167602539,0.644359,0.72062606,0.03212736038727464,0.021977387358670986
0,0.1,4,0.02489638328552246,0.6481775,0.74925435,0.11290021248413439,0.145702660641629
0,0.1,5,0.024092674255371094,0.6602254,0.77091825,0.1042594290466113,0.1160199126244539
0,0.1,6,0.02451610565185547,0.662975,0.7525985,0.0658541006848382,0.0010593816211351321
0,0.1,7,0.029747486114501953,0.6302729,0.72120917,0.1310705460498844,0.12004987531172068
0,0.1,8,0.02487039566040039,0.63058615,0.719665,0.11904067188537616,0.10516153225957661
0,0.1,9,0.02450847625732422,0.6298034,0.72436273,0.13871848540559306,0.13196201226257664
0,0.1,10,0.024457693099975586,0.6402896,0.74167484,0.1278428061529654,0.1268184801155007
0,0.1,11,0.024300098419189453,0.64517516,0.72809,0.08050885352966036,0.061707198169988556
0,0.1,12,0.024394512176513672,0.6372729,0.7436468,0.15438045923734703,0.14955768473552958
0,0.1,13,0.026561498641967773,0.62979746,0.72792834,0.1521719522208998,0.13766167288545553
0,0.1,14,0.024113893508911133,0.63474727,0.72012854,0.10749409489693605,0.08066281664260401
0,0.1,15,0.02466440200805664,0.6268141,0.72022605,0.1543283863955707,0.14339358370989816
0,0.1,16,0.0249941349029541,0.62665915,0.7188667,0.16197350359673293,0.15121425758910992
0,0.1,17,0.02431321144104004,0.6372487,0.71956027,0.090980752267073,0.08758123488271802
0,0.1,18,0.024247407913208008,0.6312613,0.7236821,0.1504446832370005,0.1613286333039581
0,0.1,19,0.02489328384399414,0.6330109,0.711237,0.13055796701520742,0.12401365008531301
0,0.1,20,0.025745868682861328,0.62882566,0.7171346,0.19568091233669765,0.15867474171713572
0,0.1,21,0.02433013916015625,0.6333691,0.715992,0.24105999716959461,0.2194738717116982
0,0.1,22,0.026301145553588867,0.77383554,0.9326625,-0.10334237116244618,-0.13585284908030673
0,0.1,23,0.02439594268798828,0.8116179,0.98932296,-0.10297959500981359,-0.13621022631391444
0,0.1,24,0.024172067642211914,0.74818176,0.9023649,-0.09361975102488024,-0.08446196538728366
0,0.1,25,0.025376081466674805,0.68627477,0.78928226,-0.0484188445594944,-0.0631865824161401
0,0.1,26,0.024694204330444336,0.6382191,0.74859136,0.14488868772951424,0.13696004350027186
0,0.1,27,0.024883747100830078,0.6698014,0.8221447,0.1485686014036782,0.15543097144357151
0,0.1,28,0.03799247741699219,0.6581773,0.8002987,0.14593300508405307,0.15329402058762867
0,0.1,29,0.025139331817626953,0.6412882,0.74325895,0.1446894447683495,0.14224270151688445
0,0.1,30,0.028079509735107422,0.63232946,0.7118766,0.14222672758918808,0.14510434440215247
0,0.1,31,0.02509140968322754,0.62680316,0.7051429,0.17246374132779368,0.14837755235970224
0,0.1,32,0.024386882781982422,0.6236971,0.69757915,0.21219837827404583,0.1810254439090244
0,0.1,33,0.024739503860473633,0.62824893,0.70689327,0.34716478509992704,0.24593816211351321
0,0.1,34,0.02488994598388672,0.647073,0.7144709,0.08228967747805935,0.021851574072337954
0,0.1,35,0.024659156799316406,0.7061662,0.8357178,0.10662296504945186,0.09469952937205857
0,0.1,36,0.0263974666595459,0.6472824,0.7606724,0.17342107818065255,0.17323908274426714
0,0.1,37,0.02595210075378418,0.6070473,0.7049463,0.22464297155472832,0.15911874449215305
0,0.1,38,0.02496504783630371,0.60368425,0.7136915,0.24213593170246672,0.21407646297789357
0,0.1,39,0.024607419967651367,0.60352767,0.71153736,0.2824510451176853,0.1623124519528247
0,0.1,40,0.02511453628540039,0.60440993,0.68598604,0.2846912656592241,0.1703530647066544
0,0.1,41,0.025070905685424805,0.603187,0.67888474,0.34059716333174356,0.24212082575516097
0,0.1,42,0.02541971206665039,0.6055816,0.6768999,0.3619715025492637,0.26769598559991
0,0.1,43,0.0244600772857666,0.61527663,0.68450326,0.33771952140299333,0.20787336170851065
0,0.1,44,0.025054454803466797,0.6047409,0.6754632,0.38085068592498317,0.30101306883168016
0,0.1,45,0.02622222900390625,0.61252105,0.6835658,0.362667100358441,0.22705810661316633
0,0.1,46,0.025236845016479492,0.6044438,0.6755299,0.3826747245177277,0.2906622541390883
0,0.1,47,0.024511337280273438,0.61287004,0.6853692,0.3779648838659822,0.28261039131494564
0,0.1,48,0.025010108947753906,0.59790087,0.67138404,0.3917631725782452,0.3362454765342283
0,0.1,49,0.024340152740478516,0.5998785,0.6749489,0.39875170329951865,0.31368571053569083
0,0.1,50,0.024356603622436523,0.59673387,0.67167187,0.39937917579302584,0.31366696041850256
0,0.1,51,0.026157617568969727,0.59461135,0.6696639,0.4009024675050143,0.3191341195882474
0,0.1,52,0.024445772171020508,0.5947514,0.6698104,0.4034894367874143,0.3281060506628167
0,0.1,53,0.02438211441040039,0.5956986,0.6703725,0.4009644827180418,0.3197547484671779
0,0.1,54,0.024949312210083008,0.5965688,0.671135,0.4012883415779376,0.3224802655016594
0,0.1,55,0.024860858917236328,0.5962762,0.6706586,0.40162329244707645,0.32177338608366296
0,0.1,56,0.024966716766357422,0.59583926,0.6702741,0.4000714281209248,0.31526353289708053
0,0.1,57,0.030079364776611328,0.5965349,0.67096835,0.4011526474676704,0.31877599234995213
0,0.1,58,0.03862500190734863,0.59613097,0.6706412,0.4011221473258537,0.31877917986987414
0,0.1,59,0.025310039520263672,0.59518945,0.6699952,0.40205154985333186,0.32451352820955126
0,0.1,60,0.025005817413330078,0.5958242,0.6705593,0.4014839041250296,0.3208808805055031
0,0.1,61,0.02446889877319336,0.5951549,0.66995347,0.4037122585339204,0.3271053569084807
0,0.1,62,0.024871826171875,0.59463674,0.6693518,0.40354605044122277,0.3247992799954999
0,0.1,63,0.02503228187561035,0.5939476,0.668918,0.40573398326647586,0.3288014925093281
0,0.1,64,0.024675607681274414,0.59329313,0.6683966,0.4053711772911701,0.3302925018281364
0,0.1,65,0.02765178680419922,0.5932983,0.6684266,0.4042814662958129,0.3220453716294499
