0.1,1.0,10.0
0.046269596170142584,0.2617543034876541,0.8812005019978922
0.050601652077376456,0.23230247273286683,0.9656204163680923
0.05285441878250548,0.28160262777875206,1.3096480339593064
0.04410038080819638,0.3074189647763738,1.7039946686753857
0.048295534004923965,0.22677364382478088,0.9981786334394989
0.0533566491136098,0.2331527631503132,0.5875263384289514
0.05104146882246481,0.2540872949336678,0.69051769572596
0.05976143332379446,0.30913570553110753,0.3904748123797351
0.06539320884982687,0.1411936330743211,0.7491266784682082
0.06596517514302726,0.15856074000969123,0.5379685075300167
0.05471217475056081,0.12187186299870166,0.5025639937995332
0.06703630354531058,0.15538168901715083,0.3702859957634787
0.06630352716385474,0.1012886796377838,0.40114996644555256
0.05226360590848423,0.10541513808078652,0.28045778286122863
0.058660669390853945,0.09257536732304873,0.48265350036252863
0.05010804299570775,0.1475060818069292,0.28303467479420724
0.06052358720102726,0.07726018767055944,0.5577484887444216
0.05816397172476582,0.07999483902158673,0.28216791223536003
0.04758216006147248,0.09800645543995193,0.5516476234007541
0.037342781460547016,0.09109433154358852,0.19976163465687993
0.05895603396272988,0.10266479814973789,0.22515891075843567
0.055244335137891024,0.09100607362764745,0.2378389903593574
0.05046809393255887,0.07537507778514105,0.2227509711582197
0.05139119354303834,0.18254874620373526,0.19010268124313867
0.058701440846678936,0.16243769237980518,0.32414011864227066
0.041480261166963864,0.07801736679417376,0.21278659490689375
0.057362694350001374,0.11786928591348343,0.4158329638321772
0.07267641782312557,0.10517498793971082,0.18942184827036657
0.051560222118926684,0.09125977722507603,0.391335841434206
0.06286743423914454,0.09140909132380708,0.34486310301322265
0.06936798658817932,0.07645593417290962,0.23313220617020966
0.06816905062880217,0.08879492851054577,0.16905722635332168
0.05577615163522278,0.08291234315494071,0.4559047267952648
0.06659707144111249,0.077377523741897,0.30365921755170033
0.06743324045624632,0.09273189892803207,0.23437301139013675
0.07665909381977726,0.07975332613624264,0.33656708568085036
0.0651756927643941,0.08737233696429472,0.32406333428933437
0.05243176821884249,0.09415090269280565,0.23817463591691476
0.05784153654712247,0.09512090524559308,0.2684668118064483
0.06531556428506811,0.08788457476311547,0.21964429508125996
0.07041022380608751,0.09440030903947444,0.19567409532166802
0.07211437587067167,0.08136522026589064,0.36003679834157626
0.062311292909864986,0.087694921882767,0.16460307558481566
0.07669534464177455,0.08889046527448395,0.2696427486046851
0.08204730422990364,0.10024863239657827,0.25199490565905636
0.060395083653395715,0.10925341780886519,0.26497626786583056
0.08069829662126414,0.09542563174335603,0.1842485398559089
0.06289870459089913,0.08038944678980785,0.1905219664582771
0.06931355017884169,0.08590221797514191,0.1510443297953989
