fold,parameter,epoch,epoch_time,test_MAE,test_RMSE,test_Pearson,test_Spearman
0,0.2,0,0.777076244354248,112.22402,170.41364,0.6086610415019464,0.6879113016462596
0,0.2,1,0.42335081100463867,82.73233,123.3062,0.7485127992451556,0.8397267146751277
0,0.2,2,0.5689895153045654,71.01756,113.57122,0.7859681934893972,0.8768722315121064
0,0.2,3,0.5566678047180176,67.13336,102.49461,0.8290222171402771,0.8988250096666768
0,0.2,4,0.5809612274169922,54.02295,84.367195,0.9002728745133612,0.9105540595768625
0,0.2,5,0.5301826000213623,49.7884,75.81983,0.916809663657035,0.9227621182066517
0,0.2,6,0.6548693180084229,51.06581,81.31668,0.9295426248606261,0.921934896293159
0,0.2,7,0.6131432056427002,47.73243,71.758736,0.9202598939719782,0.9134263078871693
0,0.2,8,0.7179775238037109,53.72826,82.14471,0.9132921408176651,0.9173355715747289
0,0.2,9,0.5599327087402344,38.02302,57.917965,0.9540490827325466,0.926745478160519
0,0.2,10,0.5791494846343994,37.396496,54.956875,0.9542240268628246,0.9393098993829874
0,0.2,11,0.5067250728607178,35.49175,50.417168,0.961914055892867,0.9557564952233616
0,0.2,12,0.4372994899749756,43.558075,62.743298,0.9447764092626757,0.9317212128910296
0,0.2,13,0.4229288101196289,34.50832,50.44071,0.9625258166465585,0.9499850835544775
0,0.2,14,0.4261047840118408,45.10893,65.60431,0.9519364126966986,0.9403391531462745
0,0.2,15,0.42177486419677734,37.033768,58.551952,0.9537889937402755,0.9475941836660723
0,0.2,16,0.42453575134277344,34.841267,52.719692,0.9584582957562392,0.9472660509166771
0,0.2,17,0.4347810745239258,37.151787,54.52601,0.96086683917033,0.9502386960860034
0,0.2,18,0.42129063606262207,38.320026,57.15713,0.9555473154986953,0.9416145186812395
0,0.2,19,0.43698883056640625,33.443893,50.46692,0.965479789905699,0.9513538864898883
0,0.2,20,0.42232513427734375,35.37958,51.816597,0.9601905747311071,0.9481192396512934
0,0.2,21,0.4380478858947754,39.315712,63.188343,0.9427099806863217,0.9383245506657638
0,0.2,22,0.5414762496948242,33.209118,49.747177,0.9630053918018002,0.9476761394442998
0,0.2,23,0.43314027786254883,31.299984,47.48998,0.9682181030424767,0.9482449204066753
0,0.2,24,0.42421936988830566,31.564852,47.544914,0.9662071297542411,0.947372361692072
0,0.2,25,0.5160729885101318,37.8268,56.87828,0.9657028037591442,0.9417595598733277
0,0.2,26,0.547893762588501,37.27048,56.850567,0.9558620597346122,0.9382034729633287
0,0.2,27,0.58854079246521,36.88501,55.690273,0.9574369363257695,0.9374370417715299
0,0.2,28,0.555330753326416,32.38117,49.63258,0.9629173999697439,0.9441028006742884
