fold,parameter,epoch,epoch_time,test_MAE,test_RMSE,test_Pearson,test_Spearman
0,0.25,0,0.31371045112609863,187.1242,261.56168,0.3274280298583201,0.3617300563369581
0,0.25,1,0.1523597240447998,109.32135,166.97969,0.6016348514767038,0.6839140351726266
0,0.25,2,0.1596992015838623,97.19867,141.77122,0.6429074241993895,0.7242909941220306
0,0.25,3,0.14940667152404785,83.9692,130.14645,0.7323134533232005,0.802781193027941
0,0.25,4,0.15926313400268555,76.155525,122.87229,0.7698427459862434,0.8575288193330084
0,0.25,5,0.14670419692993164,69.43185,112.49372,0.7923657619629232,0.8819398624160029
0,0.25,6,0.15670561790466309,64.498245,107.36571,0.814580669253274,0.8951839235679656
0,0.25,7,0.15007400512695312,62.34744,104.63983,0.8333655434133284,0.9028018070849145
0,0.25,8,0.2663843631744385,52.370693,89.60782,0.8886434680258223,0.937809196471217
0,0.25,9,0.1615464687347412,48.545433,79.395706,0.9218899530806495,0.9496896234049885
0,0.25,10,0.1512904167175293,43.253704,66.9168,0.932690447744595,0.9551395611357635
0,0.25,11,0.14829134941101074,39.882915,62.580116,0.9405305101147976,0.9592177685319266
0,0.25,12,0.15027332305908203,38.923912,60.267334,0.9458794014749682,0.9613606505469271
0,0.25,13,0.14870667457580566,37.573128,57.843136,0.9528813953493034,0.9604099118965516
0,0.25,14,0.16184043884277344,34.51172,54.02953,0.9555266264785812,0.9657268258591526
0,0.25,15,0.14879393577575684,35.926796,52.592052,0.9579978958257006,0.9573260385472129
0,0.25,16,0.15196681022644043,38.054516,56.804718,0.9515195940674248,0.9547485284715177
0,0.25,17,0.14760732650756836,32.768494,51.527946,0.9621369054891369,0.96859073715967
0,0.25,18,0.1500704288482666,32.638184,51.08307,0.9619888548468221,0.9681916291078952
0,0.25,19,0.1911003589630127,36.053654,56.390198,0.9633641222517468,0.9684874041708397
0,0.25,20,0.1562035083770752,31.896791,49.398228,0.9634662108829785,0.9695661323587447
0,0.25,21,0.1516270637512207,32.82236,50.47154,0.9613751197939674,0.9653823426701195
0,0.25,22,0.2669227123260498,32.72047,49.75918,0.9653075303931796,0.9697052191376556
0,0.25,23,0.15642189979553223,34.090836,53.070206,0.9662964910764051,0.9705891048122264
0,0.25,24,0.14931774139404297,29.515333,45.81148,0.9682421829946084,0.9716042249334026
0,0.25,25,0.15631747245788574,29.23715,45.614372,0.9686784682362353,0.9699527027340235
0,0.25,26,0.15596365928649902,30.629406,47.292698,0.9693223651592814,0.972700305259937
0,0.25,27,0.14873671531677246,34.014137,53.79122,0.9586838420403696,0.9631517689842972
0,0.25,28,0.15087461471557617,31.04534,47.625923,0.9657145350171,0.9681293213526009
0,0.25,29,0.15219926834106445,32.701344,50.11486,0.9637578757953608,0.9653020812366145
0,0.25,30,0.14869236946105957,29.62388,46.55794,0.9703169400244819,0.9731536552614529
0,0.25,31,0.15208745002746582,29.33133,45.5578,0.9688300474348499,0.9728431353990792
0,0.25,32,0.15480518341064453,27.904627,44.065998,0.9706744192171306,0.9729142038710175
0,0.25,33,0.1491236686706543,29.267698,46.012337,0.9686072402393912,0.9728879414530737
0,0.25,34,0.15556979179382324,28.998493,44.826645,0.970731911511045,0.9729929416518938
0,0.25,35,0.15007376670837402,28.516335,44.73278,0.9700746535141125,0.9723666570789788
0,0.25,36,0.27361631393432617,29.622711,44.936275,0.9701683793216883,0.9713006603128133
0,0.25,37,0.15535926818847656,27.992006,44.012028,0.9706107936519487,0.9740346054453642
0,0.25,38,0.16238689422607422,28.6832,43.870533,0.9710402555154184,0.9708517560159085
0,0.25,39,0.16655397415161133,28.267126,45.059612,0.9708581127810433,0.9748562558582482
0,0.25,40,0.1467299461364746,28.688183,45.84202,0.9686395178869592,0.9743757167504055
0,0.25,41,0.15175247192382812,28.0337,43.609394,0.9712596604908188,0.9743531557978453
0,0.25,42,0.14946365356445312,27.44427,43.17002,0.9731083617400085,0.9749724312237132
0,0.25,43,0.1595921516418457,28.21335,45.370556,0.9690711259395403,0.9739667242614088
0,0.25,44,0.2220747470855713,29.925446,47.334953,0.9696497216057469,0.9734117785458604
0,0.25,45,0.19960522651672363,27.619791,43.72232,0.9713183866846787,0.9760227442069909
0,0.25,46,0.19521331787109375,32.008156,50.561024,0.9671039592169266,0.9730007886917079
0,0.25,47,0.22512030601501465,29.885017,48.132027,0.9683994862229137,0.973893462822094
0,0.25,48,0.21174287796020508,28.38247,44.658493,0.9706049279087486,0.9719116251419275
0,0.25,49,0.19947052001953125,27.32468,43.394424,0.9719641876448586,0.9754664729433574
0,0.25,50,0.20061850547790527,24.78652,40.52733,0.9753056792844821,0.9775621416750906
0,0.25,51,0.21106171607971191,24.5137,40.044476,0.975735655877438,0.9779267586410231
0,0.25,52,0.21960210800170898,24.717459,40.311527,0.9756330255894275,0.9777651036154628
0,0.25,53,0.2266254425048828,24.885494,40.442642,0.9755657380977,0.9779800972069322
0,0.25,54,0.17072749137878418,24.701485,40.183968,0.975691782213391,0.9778837334704266
0,0.25,55,0.16943860054016113,24.403461,39.80145,0.9760507310877453,0.9781387609775195
0,0.25,56,0.15539956092834473,24.590641,40.084305,0.9756919499742108,0.9779168816372101
0,0.25,57,0.15148043632507324,24.493858,39.876842,0.9759476985889802,0.9780034000396001
0,0.25,58,0.16237211227416992,24.568003,39.90084,0.975937352760275,0.978135063374575
0,0.25,59,0.15307927131652832,24.636871,40.072296,0.9757283915387804,0.9778572339826576
0,0.25,60,0.20240497589111328,24.482265,39.725327,0.9761574801255077,0.9781190206964943
0,0.25,61,0.16965723037719727,24.78166,40.29274,0.9757146537924295,0.9779741194155052
0,0.25,62,0.15360784530639648,24.503368,39.979218,0.9758355000834282,0.9780844632654173
0,0.25,63,0.1760396957397461,24.804995,40.269653,0.9757366096875674,0.9779463991182256
0,0.25,64,0.15422821044921875,24.581686,39.97114,0.9758568673700665,0.9778533888886689
0,0.25,65,0.15204954147338867,24.406012,39.757885,0.9761371759837513,0.9781886434428573
0,0.25,66,0.181412935256958,24.742655,40.16783,0.97560949883528,0.9779152135693081
0,0.25,67,0.1569204330444336,24.825405,40.151634,0.9759450338783316,0.9780848743484979
0,0.25,68,0.14947962760925293,24.512615,39.86155,0.9760088298437426,0.9782497828642902
0,0.25,69,0.1516721248626709,24.551136,39.848557,0.976100502367623,0.9783460969848552
0,0.25,70,0.14954137802124023,24.524364,39.792526,0.9760417437559152,0.9782579702094025
0,0.25,71,0.1555619239807129,24.625158,40.059128,0.9758381131741112,0.9781659471512032
0,0.25,72,0.1556243896484375,24.641993,39.99183,0.9759794188052602,0.9781797898556229
0,0.25,73,0.15405702590942383,24.468552,39.745132,0.9761735443967886,0.97838881130515
0,0.25,74,0.14815306663513184,24.601803,39.96034,0.9758899043254583,0.9781362497230355
0,0.25,75,0.1515805721282959,24.415773,39.778923,0.9760809608615334,0.9782378734657267
0,0.25,76,0.15180015563964844,24.43857,39.76305,0.9761690181133176,0.9783256124647222
0,0.25,77,0.15582609176635742,24.36448,39.667713,0.9762072917981112,0.9783588527141159
