fold,parameter,epoch,epoch_time,test_MAE,test_RMSE,test_Pearson,test_Spearman
0,0.1,0,0.3180959224700928,120.263794,184.01111,0.5951632234547912,0.6801548670447188
0,0.1,1,0.1602170467376709,84.44624,128.2729,0.7337692369932286,0.8377362307980372
0,0.1,2,0.1518113613128662,69.97671,112.96464,0.793847295520866,0.8763166787695668
0,0.1,3,0.1516556739807129,55.064613,84.78905,0.8863321347630744,0.9344671417183449
0,0.1,4,0.1536242961883545,48.79784,73.40573,0.9161902039457489,0.9364324607219694
0,0.1,5,0.15055370330810547,45.489384,69.4669,0.9280175825384186,0.9388866272853664
0,0.1,6,0.15375161170959473,46.115097,69.6711,0.931231322761909,0.9239128877000947
0,0.1,7,0.15132927894592285,47.84561,69.67997,0.9355015086750254,0.9168048145675108
0,0.1,8,0.26453113555908203,52.29648,82.69053,0.9248211490203903,0.9182493186434099
0,0.1,9,0.15331697463989258,41.464676,62.0838,0.954630644428954,0.9465201458812157
0,0.1,10,0.1541891098022461,44.716244,63.84403,0.9551896119742598,0.9303976596429346
0,0.1,11,0.1650080680847168,37.291626,55.46396,0.9588159094618409,0.9423481920742941
0,0.1,12,0.15401101112365723,36.77471,54.346893,0.9566578659207472,0.9542461636362871
0,0.1,13,0.15580105781555176,42.88066,62.778137,0.9612288711501232,0.9536917560745211
0,0.1,14,0.15181636810302734,37.433384,55.969315,0.9569117818688158,0.9484359407162221
0,0.1,15,0.15336322784423828,33.216274,49.716858,0.9631829084020704,0.9490807495290302
0,0.1,16,0.16322040557861328,32.86258,51.157673,0.9603110614541209,0.9538365739253537
0,0.1,17,0.15370392799377441,34.418613,51.141335,0.9611197402593138,0.9464300887401298
0,0.1,18,0.1503758430480957,35.052742,52.121597,0.9613775231059092,0.9490627258474553
0,0.1,19,0.15262317657470703,31.163498,47.43652,0.9670940327215263,0.9552090667249002
0,0.1,20,0.15188074111938477,36.115814,53.472706,0.9585685025763195,0.9405801645915876
0,0.1,21,0.16918182373046875,34.881023,51.17283,0.9615463732203302,0.9508137037015594
0,0.1,22,0.27727437019348145,39.67168,60.162426,0.9562339026131321,0.9492650186926471
