fold,parameter,epoch,epoch_time,test_MAE,test_RMSE,test_Pearson,test_Spearman
0,0.1,0,0.5040478706359863,nan,nan,nan,nan
0,0.1,1,0.21395444869995117,nan,nan,nan,nan
0,0.1,2,0.2101294994354248,nan,nan,nan,nan
0,0.1,3,0.21187734603881836,nan,nan,nan,nan
0,0.1,4,0.22824430465698242,nan,nan,nan,nan
0,0.1,5,0.21252655982971191,nan,nan,nan,nan
0,0.1,6,0.23430299758911133,nan,nan,nan,nan
0,0.1,7,0.2876410484313965,nan,nan,nan,nan
0,0.1,8,0.43263697624206543,nan,nan,nan,nan
0,0.1,9,0.3122904300689697,nan,nan,nan,nan
0,0.1,10,0.3010067939758301,nan,nan,nan,nan
0,0.1,11,0.28092288970947266,nan,nan,nan,nan
0,0.1,12,0.30251002311706543,nan,nan,nan,nan
0,0.1,13,0.3173549175262451,nan,nan,nan,nan
0,0.1,14,0.2889516353607178,nan,nan,nan,nan
0,0.1,15,0.20792412757873535,nan,nan,nan,nan
0,0.1,16,0.21095561981201172,nan,nan,nan,nan
0,0.1,17,0.22558355331420898,nan,nan,nan,nan
0,0.1,18,0.2114429473876953,nan,nan,nan,nan
0,0.1,19,0.21247172355651855,nan,nan,nan,nan
0,0.1,20,0.21703624725341797,nan,nan,nan,nan
0,0.1,21,0.22856354713439941,nan,nan,nan,nan
0,0.1,22,0.3376595973968506,nan,nan,nan,nan
0,0.1,23,0.21403288841247559,nan,nan,nan,nan
0,0.1,24,0.21807646751403809,nan,nan,nan,nan
0,0.1,25,0.20857548713684082,nan,nan,nan,nan
0,0.1,26,0.21000099182128906,nan,nan,nan,nan
0,0.1,27,0.21564078330993652,nan,nan,nan,nan
0,0.1,28,0.22521281242370605,nan,nan,nan,nan
0,0.1,29,0.2130293846130371,nan,nan,nan,nan
0,0.1,30,0.209212064743042,nan,nan,nan,nan
0,0.1,31,0.21243858337402344,nan,nan,nan,nan
0,0.1,32,0.22657108306884766,nan,nan,nan,nan
0,0.1,33,0.21528244018554688,nan,nan,nan,nan
0,0.1,34,0.21286988258361816,nan,nan,nan,nan
0,0.1,35,0.21420931816101074,nan,nan,nan,nan
0,0.1,36,0.3388199806213379,nan,nan,nan,nan
0,0.1,37,0.2125682830810547,nan,nan,nan,nan
0,0.1,38,0.21080613136291504,nan,nan,nan,nan
0,0.1,39,0.2142329216003418,nan,nan,nan,nan
0,0.1,40,0.22551512718200684,nan,nan,nan,nan
0,0.1,41,0.20892691612243652,nan,nan,nan,nan
0,0.1,42,0.21205997467041016,nan,nan,nan,nan
0,0.1,43,0.2074587345123291,nan,nan,nan,nan
0,0.1,44,0.2264101505279541,nan,nan,nan,nan
0,0.1,45,0.21080875396728516,nan,nan,nan,nan
0,0.1,46,0.20938348770141602,nan,nan,nan,nan
0,0.1,47,0.2124631404876709,nan,nan,nan,nan
0,0.1,48,0.22184252738952637,nan,nan,nan,nan
0,0.1,49,0.20606160163879395,nan,nan,nan,nan
0,0.1,50,0.21122360229492188,nan,nan,nan,nan
