fold,parameter,epoch,test_MAE,test_RMSE,test_Pearson,test_Spearman
0,0.1,0,3.2520385,3.581226187688409,0.14314598428486672,0.15704516903230642
0,0.1,1,3.2341743,3.5722046226936723,0.12792871582171503,0.13528190801192508
0,0.1,2,3.234934,3.5776328202282737,0.12090416276488185,0.13528190801192508
0,0.1,3,3.243826,3.5836927248499664,0.11443820981419008,0.1557851611572572
0,0.1,4,3.266692,3.599112978905263,0.07907786236968395,0.055248907805673785
0,0.1,5,3.269357,3.6023795634673355,0.06907685819300032,0.007710423190144938
0,0.1,6,3.2541974,3.594172046591605,0.10313425794884382,0.09683948024675154
0,0.1,7,3.2440636,3.586870325633498,0.11507738340147193,0.10915174469840434
0,0.1,8,3.2512214,3.590646083361527,0.10614958262803405,0.084582528640804
0,0.1,9,3.2541125,3.592013528335346,0.09913647501366685,0.08575872349202181
0,0.1,10,3.243949,3.586332411618585,0.1147938640783852,0.08819905124407026
0,0.1,11,3.2428575,3.5862687234266786,0.11557536682968149,0.08581778636116474
0,0.1,12,3.243827,3.586712522839903,0.1131353264890478,0.08548890930568316
0,0.1,13,3.2497163,3.5926506683036816,0.10268082349148183,0.0907235670222939
0,0.1,14,3.2467089,3.592385605256349,0.1090510055976111,0.07985862411640071
0,0.1,15,3.245111,3.592351757540225,0.1107377857690533,0.0814902593141207
0,0.1,16,3.2461457,3.592185832749586,0.10788609820285723,0.08933568334802092
0,0.1,17,3.2404559,3.585277754320097,0.11210039649744302,0.0785011156319727
0,0.1,18,3.2376087,3.583666512428611,0.1158629083786134,0.08306320664504152
0,0.1,19,3.2390585,3.5882696409430106,0.11595689561628517,0.09384733654585341
0,0.1,20,3.243204,3.593250273084859,0.11148156070962004,0.08869292933080831
0,0.1,21,3.2547283,3.601973305399425,0.09209083917525106,0.06428215176344851
0,0.1,22,3.2538652,3.6005320367795615,0.0902209674864429,0.057344233401458757
0,0.1,23,3.233078,3.5846651101213336,0.1215579476717009,0.10358483490521815
0,0.1,24,3.2261474,3.578970330344788,0.12802507348634715,0.11529315808223801
0,0.1,25,3.2450035,3.5934213239221284,0.10582956640803391,0.08117956987231169
0,0.1,26,3.243598,3.591409202841673,0.10533357383226033,0.07494890593066206
0,0.1,27,3.2388716,3.5894664943909795,0.11516648620806014,0.09126694541840887
0,0.1,28,3.240304,3.593091688812896,0.11476897505296876,0.09250632816455104
0,0.1,29,3.2499049,3.5980798262794695,0.09699057205422856,0.0651266570416065
0,0.1,30,3.2381275,3.588229508611416,0.11479245855523929,0.08303433146457165
0,0.1,31,3.2282739,3.583589071566395,0.12605762369903384,0.11076200476252976
0,0.1,32,3.2539477,3.6023853876226277,0.08909054517012356,0.05730242064012899
0,0.1,33,3.2457032,3.5958240660676557,0.1061593096750591,0.08185157407233794
0,0.1,34,3.224585,3.5811279222808765,0.12962654750865713,0.11630360189751184
0,0.1,35,3.2482855,3.5968172998382233,0.09879359192963247,0.06687923049519058
0,0.1,36,3.2445197,3.593141587212961,0.10511736167915099,0.0762340389627435
0,0.1,37,3.2425637,3.590667331270066,0.10647663717721552,0.07781092381827384
0,0.1,38,3.2223706,3.584910659208856,0.1310921340136302,0.10072094200588753
0,0.1,39,3.2425628,3.590771178614077,0.10724543123208714,0.07760336002100013
0,0.1,40,3.24539,3.5923733935680904,0.09590005470619387,0.07648922805767536
0,0.1,41,3.2291448,3.5823681588680114,0.12668274418343903,0.10992387452421577
0,0.1,42,3.2382672,3.5920192365492345,0.11827152774487526,0.09673447959049743
0,0.1,43,3.2474701,3.5966376603317713,0.10318442682248366,0.07296701854386589
0,0.1,44,3.2434587,3.592599303081606,0.10767448459871273,0.07778129863311645
0,0.1,45,3.2375824,3.5882187445653444,0.11622292274828311,0.08182007387546171
0,0.1,46,3.2339258,3.587341831455493,0.12188866697512277,0.0979176119850749
0,0.1,47,3.239198,3.5922630882855704,0.11626591355185226,0.09350945943412145
