fold,parameter,epoch,epoch_time,test_MAE,test_RMSE,test_Pearson,test_Spearman
0,0.1,0,0.5877573490142822,4.1333313,5.522269,0.5260837198160107,0.5291853023272659
0,0.1,1,0.4209153652191162,4.044716,5.406162,0.5097145087297358,0.5142110659883136
0,0.1,2,0.41905832290649414,3.9227195,5.2514954,0.5563801619711244,0.561029068076175
0,0.1,3,0.5701713562011719,3.8793137,5.273918,0.5637201352831054,0.5713529023162859
0,0.1,4,0.42551732063293457,3.794052,5.188074,0.5742134512691247,0.5791049812402791
0,0.1,5,0.4149453639984131,3.7717073,5.0992417,0.5783751885289939,0.5819014461661204
0,0.1,6,0.42185354232788086,3.7569003,5.113701,0.5767403509595261,0.5817348190531432
0,0.1,7,0.40720200538635254,3.756544,5.0665493,0.5843755820529497,0.5889550261808364
0,0.1,8,0.5334038734436035,3.67,5.143741,0.5898465086624136,0.5967971482644724
0,0.1,9,0.4357888698577881,3.6628234,5.1331177,0.5862185952744012,0.5965475557102207
0,0.1,10,0.4216277599334717,3.7069027,5.264224,0.5830774102497515,0.5963772501551824
0,0.1,11,0.43347978591918945,3.673215,5.2332053,0.5844106592742363,0.5984747226327034
0,0.1,12,0.41320037841796875,3.6353729,5.1310277,0.593525737500422,0.604588050428296
0,0.1,13,0.5476529598236084,3.6074882,5.124056,0.5945884935657769,0.6071222364800009
0,0.1,14,0.42539000511169434,3.5865242,5.011265,0.6019736265584157,0.6150280667522443
0,0.1,15,0.4143357276916504,3.5778124,5.154645,0.6024470005297043,0.6167169130233213
0,0.1,16,0.4788193702697754,3.6303687,5.1246977,0.6109823496222326,0.623909185607244
0,0.1,17,0.560265064239502,3.5709882,4.977771,0.6032996669586167,0.6147380617737432
0,0.1,18,0.6064646244049072,3.498883,5.042581,0.6159439735207827,0.6374868929400848
0,0.1,19,0.6054630279541016,3.4776118,4.9749413,0.6149764112231811,0.63478981239738
0,0.1,20,0.5674493312835693,3.5739574,5.1634693,0.6079321206862038,0.6366188703349929
0,0.1,21,0.41203880310058594,3.5145376,5.082976,0.6139257224937386,0.6361626063635639
0,0.1,22,0.4447314739227295,3.440772,4.9120955,0.6252900904273302,0.6450744771533243
0,0.1,23,0.4146263599395752,3.4913607,4.910196,0.6201372932102589,0.6358282623463288
0,0.1,24,0.5535705089569092,3.45901,4.989353,0.6168285220754544,0.638807520184131
0,0.1,25,0.44189906120300293,3.4866965,4.9770536,0.6294992161439122,0.6559493434122126
0,0.1,26,0.42461633682250977,3.3974674,4.8081512,0.6373746467394231,0.6560931375147434
0,0.1,27,0.43557000160217285,3.4256165,4.944595,0.6417697215683963,0.6634860498080364
0,0.1,28,0.4338560104370117,3.4249177,4.817335,0.6471373924466474,0.6676194427717491
0,0.1,29,0.5899059772491455,3.3594208,4.864639,0.6485194929699145,0.6677017280084727
0,0.1,30,0.42983126640319824,3.3878584,4.8417497,0.6437874825858516,0.6616510564500169
