fold,parameter,epoch,test_MAE,test_RMSE,test_Pearson,test_Spearman
0,0.1,39,3.2273254,3.5669852681926537,0.11131691917111212,0.07829561434758966
0,0.1,40,3.2317572,3.569430920632583,0.09836922697411858,0.08032043950274688
0,0.1,41,3.2144883,3.5592273604507687,0.12915116658853346,0.11338195863724147
0,0.1,42,3.223577,3.568602037452339,0.12017654943076501,0.09889111806948793
0,0.1,43,3.2331648,3.573526017227352,0.10425910705499174,0.07568447302795643
0,0.1,44,3.2283075,3.568926452443258,0.11091022447643814,0.07850805317533234
0,0.1,45,3.2225409,3.5647254818892393,0.11901199269026469,0.08360789754935967
0,0.1,46,3.2194414,3.564324564248351,0.12382528084719409,0.10235107719423246
0,0.1,47,3.225525,3.5696740445625883,0.1168274287744898,0.0949357808486303
0,0.1,48,3.2214456,3.5645783368418797,0.12038020267787483,0.08532297076856729
0,0.1,49,3.2278936,3.5700245413484315,0.11268079040543533,0.08222882643016519
0,0.1,50,3.2283165,3.570101475061504,0.11169737328874266,0.08044456527853298
0,0.1,51,3.2277198,3.569863055297996,0.11280633510809952,0.08212176326102037
0,0.1,52,3.2257159,3.568711470681557,0.11632945431429692,0.08851574072337952
0,0.1,53,3.2267468,3.5695273706787027,0.11481464962804665,0.08699135619597623
0,0.1,54,3.224519,3.567990271944204,0.11812464059580824,0.09208201301258132
0,0.1,55,3.2223814,3.5663019605849793,0.12082452543446565,0.09435883974274839
0,0.1,56,3.2227454,3.5659926844258134,0.11994429509770221,0.08943299645622785
0,0.1,57,3.2237427,3.566883803083199,0.11876183913206477,0.08940299626872666
0,0.1,58,3.2246826,3.56748960989366,0.11726003260117579,0.08672210451315321
0,0.1,59,3.224848,3.567625541376085,0.11689742763459983,0.08575459846624041
0,0.1,60,3.226181,3.5686232829937783,0.11481261569665432,0.0827378921118257
0,0.1,61,3.2238894,3.566874311469469,0.11822238842318687,0.0869874186713667
0,0.1,62,3.223537,3.5666307293041015,0.11870669370941088,0.08736129600810004
0,0.1,63,3.2217798,3.5656352384856564,0.12128330280868092,0.09190651191569947
0,0.1,64,3.221368,3.565232283206149,0.12166498005629842,0.09154294714341964
0,0.1,65,3.2215412,3.56529273608863,0.12143560072140586,0.09090975568597302
0,0.1,66,3.221421,3.565376993927246,0.12165326635203944,0.09204845030281437
0,0.1,67,3.2226226,3.5661974006996355,0.12004682465559925,0.088835153133855
0,0.1,68,3.2235038,3.566738351357023,0.11881103685521684,0.0874329214557591
0,0.1,69,3.2228448,3.5663538382649347,0.11981976747647041,0.08920368252301576
0,0.1,70,3.2227545,3.5662062255654425,0.11989740944264056,0.08867305420658879
0,0.1,71,3.2243476,3.5672344403514047,0.1174934477172505,0.08509553184707404
0,0.1,72,3.2239485,3.567085126292583,0.11818470993282834,0.08682935518346989
0,0.1,73,3.22351,3.566690356333365,0.11870908472736534,0.08685935537097106
0,0.1,74,3.223178,3.566356244943111,0.11906730117316808,0.08645379033618959
0,0.1,75,3.223055,3.5662318977781675,0.11920772146375486,0.08662929143307145
0,0.1,76,3.2228773,3.566093105176874,0.11944624771853879,0.08676054225338907
0,0.1,77,3.2229028,3.56612171989316,0.11942387514550265,0.08678191738698367
0,0.1,78,3.2229655,3.56617961719159,0.11934915296657639,0.08687323045769035
0,0.1,79,3.2228065,3.566068367970741,0.11956857281487362,0.08717866986668665
0,0.1,80,3.2228262,3.5661169062186335,0.1195778997574182,0.08732004575028593
0,0.1,81,3.2229223,3.566176942972183,0.11943047950539812,0.08690266814167588
0,0.1,82,3.2230277,3.566264790030643,0.11930123987275891,0.08698985618660117
0,0.1,83,3.222896,3.5661785475040677,0.1194880792109661,0.08725442034012712
0,0.1,84,3.2227979,3.5661178422114115,0.11964051564903985,0.08755067219170119
0,0.1,85,3.2228417,3.566166379785922,0.11959411264021771,0.08749610935068344
0,0.1,86,3.2227259,3.566087355463188,0.11975618247309808,0.08757017231357696
0,0.1,87,3.2227283,3.566087088034419,0.1197479016810616,0.08747529672060449
0,0.1,88,3.2227576,3.5661173073584256,0.11971861189509271,0.08757185982412391
0,0.1,89,3.2228668,3.566208632343236,0.1195925088303011,0.08752142200888754
0,0.1,90,3.2227256,3.566094041175899,0.1197707485570318,0.08761217257607859
0,0.1,91,3.2228484,3.566159827920494,0.11957620282864273,0.08746292164326025
0,0.1,92,3.2229497,3.566234170829763,0.11943311050725954,0.08726210788817429
0,0.1,93,3.2229736,3.566246873150246,0.11938827328116854,0.08703335645847786
0,0.1,94,3.2229724,3.566240187724053,0.11937625289178316,0.0868919805748786
0,0.1,95,3.2227564,3.566070239981531,0.11966542811661282,0.08742692141825886
0,0.1,96,3.2227523,3.5660672982498482,0.11967909724495322,0.08744754654716591
0,0.1,97,3.2228296,3.566135759740082,0.11958450049306332,0.08725629535184595
0,0.1,98,3.222846,3.5661570199744825,0.11957040303154987,0.08731367071044194
0,0.1,99,3.2227051,3.56603961911018,0.11974561660052069,0.087590797442484
0,1,0,3.2425573,3.567808245445589,0.11303048074621472,0.13527778298614365
0,1,1,3.2520733,3.5816623576833426,0.0979769049878288,0.13527778298614365
0,1,2,3.2568595,3.587112267572067,0.0912109960953871,0.12418408865055405
0,1,3,3.255974,3.5853784328966,0.08991277896180407,0.08150113438208988
0,1,4,3.2376873,3.565882900315804,0.12130932289210192,0.11863892899330619
0,1,5,3.2326183,3.5600779816305326,0.13203505204443783,0.11430802692516827
0,1,6,3.2319891,3.562929094138473,0.12430827470827407,0.09661522884518028
0,1,7,3.2312229,3.56900621553341,0.1202289902854885,0.1151266570416065
0,1,8,3.2342646,3.5719204209744673,0.115676095406092,0.09333489584309902
0,1,9,3.2392263,3.5729118918043135,0.1032673854031035,0.08717585734910842
0,1,10,3.2392755,3.573100597811385,0.10062744065793731,0.07405265032906455
0,1,11,3.2188337,3.560600443576733,0.12918139182495822,0.09315095719348244
0,1,12,3.219025,3.5583190476951936,0.12891386607487354,0.1154139088369302
0,1,13,3.2207313,3.561905393000567,0.1256232415369028,0.11247239045244033
0,1,14,3.234671,3.574674183330248,0.10774166224356088,0.09055819098869368
0,1,15,3.2277758,3.570074227894398,0.11670637102639167,0.09326289539309619
0,1,16,3.2232838,3.5644467037613397,0.12069174662453591,0.0954480340502128
0,1,17,3.2331433,3.5721784594597215,0.10460762571724298,0.07122232013950086
0,1,18,3.2290616,3.573246724682826,0.11447555004693098,0.08953780961131005
0,1,19,3.222839,3.5658838363700047,0.11926899832660649,0.08938574616091349
0,1,20,3.2229319,3.5644564693905543,0.11685749582837236,0.0713428833930212
0,1,21,3.221518,3.5668346068396315,0.1207591481120499,0.09952037200232501
0,1,22,3.2369409,3.581577950419228,0.10261350243919141,0.08918680741754635
0,1,23,3.2280493,3.571632992479937,0.11114845518035633,0.07854217838861492
0,1,24,3.2164695,3.5597141817633573,0.12224703200156929,0.07343370896068101
0,1,25,3.2125695,3.562344464035495,0.1287565383722991,0.11429677685485534
0,1,26,3.2322915,3.5770696557919717,0.10695974057358848,0.08385614910093188
0,1,27,3.220601,3.573118880678535,0.12280477689931299,0.10105769411058818
0,1,28,3.2270837,3.5684811091629216,0.10684496654062266,0.07661991637447735
0,1,29,3.2159083,3.560956654114238,0.12445424071073512,0.08929668310426939
0,1,30,3.2169874,3.5680128575508174,0.12504256498537708,0.1097208107550672
0,1,31,3.2292328,3.573108204563096,0.10857685809647925,0.07463259145369658
0,1,32,3.2315307,3.5778473992086255,0.10934396098993494,0.09052950330939567
0,1,33,3.224922,3.570006509769606,0.11588161498991556,0.08375489846811542
0,1,34,3.2243917,3.5684491727206953,0.11526206807238085,0.07530065812911331
0,1,35,3.2225807,3.5680534845543077,0.11821693555285687,0.0843354020962631
0,1,36,3.2188885,3.561940065516891,0.11878545961104198,0.07402808767554796
0,1,37,3.2156382,3.5671149361340087,0.12621388040934362,0.11101625635160219
0,1,38,3.2387884,3.5872454616085383,0.10366368312840128,0.09676991731198319
0,1,39,3.2233672,3.564799185897967,0.11008522909431775,0.08725329533309582
0,1,40,3.210276,3.570427890640788,0.1311953812953246,0.09808786304914406
0,1,41,3.2201648,3.5688708710786377,0.12279962137521089,0.10272907955674722
0,1,42,3.2328587,3.57370908678405,0.09841865727857842,0.08189863686648041
0,1,43,3.2297475,3.575606080011682,0.11174384464437996,0.09109181932387078
0,1,44,3.211298,3.561252844164306,0.1309492578267466,0.11594078712991955
0,1,45,3.222389,3.568641187943065,0.12011972931446648,0.09300301876886731
0,1,46,3.2309806,3.5718100180601358,0.10048709220220142,0.08686835542722142
0,1,47,3.2296088,3.5769034220279328,0.11381281843052983,0.09614160088500553
0,1,48,3.2171166,3.563708317946747,0.12534136659146217,0.09908068175426095
0,1,49,3.1979203,3.5534757120642415,0.14093648121786242,0.10916261976637354
0,1,50,3.2020347,3.5542256149525544,0.13866937869495274,0.11935874599216244
0,1,51,3.2058923,3.555044303006348,0.13608224163740196,0.12176626103913149
0,1,52,3.2098436,3.5568209439548624,0.13248656052999375,0.10731292070575439
0,1,53,3.2149916,3.5598197357743406,0.12670862156188187,0.08496278101738135
0,1,54,3.2183783,3.5624546248909246,0.1225893068257881,0.07756098475615472
0,1,55,3.220238,3.564526567094426,0.12070986518351677,0.07780961131007068
0,1,56,3.2209098,3.5656960857236037,0.12063911879304658,0.08142688391802448
0,1,57,3.2216423,3.5663177378973963,0.11975555124670059,0.08074494215588847
0,1,58,3.2233868,3.5678208085125678,0.1176421199495118,0.07921418258864117
0,1,59,3.224719,3.5697650114024735,0.11684110342369987,0.0842844017775111
0,1,60,3.2255895,3.5705068188965305,0.11580081493269007,0.08353814711341945
0,1,61,3.2250206,3.5702885933707953,0.1166825914585577,0.08568072300451877
0,1,62,3.223732,3.568736189566645,0.11771759448194216,0.08222470140438376
0,1,63,3.2226636,3.567781649019537,0.11888674127708013,0.0831346445915287
0,1,64,3.2222123,3.56710584616392,0.11908218682578386,0.08118294489340556
0,1,65,3.221366,3.5668240456010487,0.12043432661343986,0.08503140644629027
0,1,66,3.2203314,3.5654481434403182,0.12112937609070655,0.08141319633247707
0,1,67,3.2198355,3.5655210300970674,0.12204342250173117,0.08566534790842444
0,1,68,3.219449,3.5652780241983293,0.12246994916017966,0.08688691804323777
0,1,69,3.2193809,3.565270133250337,0.12257557250251648,0.08713048206551291
0,1,70,3.2188916,3.5645897073575403,0.12294163225129176,0.0860272251701573
0,1,71,3.2191405,3.5642861690351677,0.12213191363139397,0.08069562934768341
0,1,72,3.2207208,3.565881696817184,0.1205297526687026,0.08083700523128268
0,1,73,3.2215936,3.566859472417112,0.11966394339747759,0.08142669641685261
0,1,74,3.2213166,3.567239519860311,0.1204641863626806,0.08566328539553372
0,1,75,3.2213545,3.5672491441731404,0.12040447216557626,0.08546509665685409
0,1,76,3.221421,3.567246337084581,0.12028222595576656,0.08514840717754484
0,1,77,3.2214355,3.56726999676186,0.12027085860892464,0.08524290776817353
0,1,78,3.22147,3.567324400057295,0.12025037330801958,0.08540078375489846
0,1,79,3.221262,3.5671161392165494,0.12045939448889022,0.08540453377833611
0,1,80,3.2213569,3.567160786659449,0.12032414217410484,0.08496934355839723
0,1,81,3.221197,3.5669948931914943,0.12047594907107767,0.08486134288339303
0,1,82,3.2212467,3.567068416631257,0.12043908945631421,0.08502409390058688
0,1,83,3.22143,3.567214389587727,0.12022707200913445,0.08495734348339676
0,1,84,3.2214196,3.567143676328213,0.1201890132272085,0.08417358858492864
0,1,85,3.2213311,3.567041012617231,0.12025783011352131,0.08392458702866891
0,1,86,3.2212439,3.5669677559753703,0.12035432092890617,0.08402621266382913
0,1,87,3.2212121,3.5669308597247356,0.12038369395462065,0.0840691504321902
0,1,88,3.2209632,3.5667439663315204,0.12067472074356984,0.08467177919862
0,1,89,3.2210813,3.56679543651919,0.12049632263916278,0.0840436502728142
0,1,90,3.2209618,3.5667292604271914,0.12065599857978974,0.08442052762829767
0,1,91,3.2212064,3.566883936767719,0.12033475626943169,0.0838111488196801
0,1,92,3.2211258,3.5668062652173513,0.12041771070720067,0.08398121238257739
0,1,93,3.2210474,3.5667309984008626,0.12049940340082389,0.08392514953218458
0,1,94,3.2210493,3.5667077362215367,0.12047321028123599,0.08376858605366283
0,1,95,3.220966,3.566643296518738,0.12057066646845548,0.0839587122419515
0,1,96,3.2210424,3.566705463471743,0.12047845915891257,0.08372396077475484
0,1,97,3.2209277,3.566613883819279,0.12060910458721595,0.08400183751148442
0,1,98,3.2210126,3.5666209696281452,0.1204562566701215,0.0830315189469934
0,1,99,3.221068,3.5666755165156676,0.12040180982537364,0.08292839330245812
0,10,0,3.1680214,3.53751674688574,0.1487470344781566,0.13527778298614365
0,10,1,3.198006,3.5547977640006945,0.1314587614097186,0.13527778298614365
0,10,2,3.2750647,3.6111897451854316,0.07248155961438045,0.042042825267657916
0,10,3,3.2856426,3.621765403636333,0.05042080436713186,-0.009206495040594002
0,10,4,3.238404,3.5741643182330702,0.11333965558367279,0.15213995087469295
0,10,5,3.2366314,3.568204361712395,0.11830054573214913,0.11955918474490466
0,10,6,3.2499933,3.57709405031341,0.09643892234913355,0.07858155363471021
0,10,7,3.2196817,3.5500989873275675,0.15272040997525957,0.12277670485440532
0,10,8,3.2192228,3.5553944985019634,0.1365281310673159,0.13004612528828305
0,10,9,3.254622,3.59098550366222,0.08827096370464041,0.05817261357883486
0,10,10,3.251042,3.5883315661104573,0.09450748565438308,0.07017156357227232
0,10,11,3.234524,3.5689329992297028,0.11629020103222379,0.09435808973806085
0,10,12,3.220729,3.5566221233559134,0.13475888029555963,0.11325633285208032
0,10,13,3.2267776,3.562995474641995,0.1252962036470654,0.10718129488309301
0,10,14,3.2362409,3.570918926932821,0.10796408244768604,0.07378639866499165
0,10,15,3.2262712,3.571042710304423,0.12400840122903875,0.09398589991187442
0,10,16,3.2416887,3.58161709220545,0.10387833835354784,0.09401908761929761
0,10,17,3.2413669,3.5788689385521644,0.09857148343531831,0.06858080363002268
0,10,18,3.2042706,3.548770078983186,0.14412666750440623,0.11844992781204881
0,10,19,3.2244396,3.566587679573632,0.12452311149426967,0.10925543284645528
0,10,20,3.2397625,3.578905178786881,0.10114724350144605,0.0730763317270733
0,10,21,3.2004852,3.5532640897959578,0.14212753514544796,0.12180994881218007
0,10,22,3.2346845,3.5755283312106534,0.11025705432074995,0.08602253764086025
0,10,23,3.220081,3.5625586253913895,0.12815140381935128,0.11035231470196687
0,10,24,3.243041,3.584374845682688,0.09729350908081418,0.06766354789717435
0,10,25,3.2270184,3.5758438501593797,0.12220296964450214,0.09664879155494722
0,10,26,3.2054064,3.5540474451662396,0.1402055141924689,0.11513696960606003
0,10,27,3.231621,3.570299010804318,0.10717901653197681,0.08749348433427707
0,10,28,3.2273068,3.569969511356045,0.11868073954457242,0.08758817242607765
0,10,29,3.2102423,3.5600266822072197,0.13570197418275,0.11154688466802917
0,10,30,3.2317243,3.576199209045251,0.11411975449353415,0.09515778223613897
0,10,31,3.2321734,3.572995436145805,0.1092985339364591,0.07916561978512364
0,10,32,3.2185912,3.5688676644350377,0.12898656688587185,0.10996962481015506
0,10,33,3.2338715,3.5773767746789957,0.11071956599197944,0.08870661691635572
0,10,34,3.2061017,3.553729454300481,0.1401965947437996,0.12524234526465788
0,10,35,3.2346296,3.578512645529065,0.11049117592182692,0.09360921005756284
0,10,36,3.2234297,3.57022274914544,0.12459005539023076,0.10663454146588416
0,10,37,3.2246168,3.5664345948011076,0.12080572535994165,0.08212007575047343
0,10,38,3.22242,3.563025184869955,0.1211713221105972,0.08917236982731142
0,10,39,3.1953585,3.5467728251390067,0.1478100337552774,0.12712429452684076
0,10,40,3.2191432,3.56421178549416,0.1281057309956389,0.10084469277932986
0,10,41,3.2595408,3.6065178994776845,0.07698857793018092,0.048737742110888195
0,10,42,3.212135,3.567631689580296,0.13426703846124854,0.10550297189357433
0,10,43,3.2060218,3.5497827920146605,0.14214809045707677,0.11080531753323458
0,10,44,3.2303882,3.5702760389874437,0.10742834685311921,0.08848574053587833
0,10,45,3.2498498,3.6002034500701448,0.09873315260376625,0.08703954399714997
0,10,46,3.2327332,3.5820526821281544,0.11687710063105129,0.10040256501603134
0,10,47,3.2103684,3.5548866970715274,0.13742748973342048,0.10821105131907074
0,10,48,3.2152317,3.557783652261108,0.13176436942452918,0.0898970618566366
0,10,49,3.2330527,3.5756172821009637,0.11017620410566939,0.07874467965424783
0,10,50,3.2318432,3.5746209590550335,0.11221696581357506,0.08248139050869067
0,10,51,3.2259262,3.570109221767127,0.12105487646556187,0.09924474527965799
0,10,52,3.2219708,3.566491417426742,0.1256474183075381,0.10036881480509253
0,10,53,3.2193792,3.5638207112351505,0.12842985896966444,0.10111638197738736
0,10,54,3.2219226,3.565386088305052,0.12505568207475284,0.09373727335795849
0,10,55,3.2208536,3.5641707133413703,0.12614870614702114,0.09227326420790129
0,10,56,3.217976,3.5621285495854824,0.1298218359952742,0.10028387677422983
0,10,57,3.218932,3.5622862366907997,0.12831783611189113,0.09163313520709504
0,10,58,3.2203825,3.5635315589497534,0.12652079898251584,0.09029118931993325
0,10,59,3.2166946,3.560393128708827,0.13093324167366108,0.09561247257795359
0,10,60,3.218507,3.5615257135566485,0.12859325790908913,0.08929368308551926
0,10,61,3.2190356,3.5617258669678975,0.12780892229497318,0.08758779742373389
0,10,62,3.2190864,3.561865365235738,0.1278312754145039,0.08767648547803424
0,10,63,3.2232351,3.565048243342011,0.12200213663655983,0.08872105450659067
0,10,64,3.2236445,3.5664101273681688,0.12246997894576349,0.08836311476946729
0,10,65,3.221716,3.5657398148555504,0.12573585098744156,0.09712598203738773
0,10,66,3.2201073,3.564164425380437,0.12752778927962555,0.0970498565616035
0,10,67,3.2191753,3.563264998900949,0.12858405464478515,0.09746348414677591
0,10,68,3.217572,3.561351925752705,0.13018844958691905,0.09497459359120994
0,10,69,3.2180493,3.5609499587560407,0.129215640503668,0.08870624191401197
0,10,70,3.2205286,3.563446320781514,0.1263168407384994,0.08886224288901803
0,10,71,3.2210903,3.563784317606012,0.12560924436123097,0.08872517953237206
0,10,72,3.220067,3.5630152814881617,0.12699913342091307,0.08935743348395926
0,10,73,3.2203035,3.56357477940832,0.1270200456427854,0.09138263364146024
0,10,74,3.22029,3.563887342725382,0.12730699844252807,0.09367071044194025
0,10,75,3.2203674,3.5639565150629666,0.12721746367386294,0.09393808711304447
0,10,76,3.2204285,3.5639890269357806,0.12713356979330873,0.09385033656460352
0,10,77,3.2204752,3.5640255522662896,0.12707631224983545,0.09361539759623497
0,10,78,3.2203066,3.563908883964786,0.12730146526203345,0.09397746235913973
0,10,79,3.220195,3.5638188380427227,0.1274464604525276,0.09418558865992911
0,10,80,3.2203698,3.563958388183032,0.12723081946749387,0.09401496259351619
0,10,81,3.2203112,3.5639118274780714,0.12731076880173955,0.09412446327789548
0,10,82,3.220362,3.56388854689748,0.1271972272377609,0.09346070912943205
0,10,83,3.2203596,3.5638676745235185,0.1271909026924342,0.093373146082163
0,10,84,3.2201612,3.5637234377264164,0.12745620805328844,0.09349577184857405
0,10,85,3.2204146,3.563896039514726,0.12711551644193153,0.09317626985168657
0,10,86,3.22036,3.5638073312676393,0.12714909066767355,0.09293158082238015
0,10,87,3.2203634,3.563781106385598,0.12712622645443653,0.09256539103369395
0,10,88,3.2206886,3.564020334384849,0.12669123016130987,0.09235257720360751
0,10,89,3.2208273,3.564130711017727,0.12652024499904424,0.09199444996531228
0,10,90,3.2209802,3.5642507166417943,0.12632944789131698,0.09178444865280407
0,10,91,3.2208984,3.5641741917830783,0.1264251092483475,0.09177338608366302
0,10,92,3.2205873,3.5639071446148836,0.12680337898666366,0.09210845067781671
0,10,93,3.220622,3.563896842294211,0.1267309763837339,0.09157369733560834
0,10,94,3.220523,3.56381214806173,0.12685358716334744,0.09169201057506608
0,10,95,3.2207525,3.5639748448384303,0.12654708625594463,0.09127763298520616
0,10,96,3.2209036,3.564101946527582,0.12636367184532152,0.09115350720942005
0,10,97,3.2208662,3.5640377272932766,0.1263824168993662,0.09101363133519583
0,10,98,3.220678,3.5638641957826405,0.1266060575577181,0.09102056887855549
0,10,99,3.220936,3.564074252124695,0.12628250684231246,0.09074475465471658
1,0.1,0,3.2387536,3.5621541173237308,0.18208989479660773,0.19822792642454012
1,0.1,1,3.2456937,3.5680828853867377,0.15612046900996157,0.13984437402733765
1,0.1,2,3.2496684,3.572188737895912,0.12325965641474203,0.10935987099919373
1,0.1,3,3.2485647,3.5723222213942005,0.11642840453360526,0.11635553972212324
1,0.1,4,3.25381,3.577536055558462,0.09037229593740764,0.0531451446571541
1,0.1,5,3.257453,3.5822425039514982,0.06353181775319276,0.038274989218682616
1,0.1,6,3.2495642,3.575292674002081,0.09992989450021993,0.06477077981737385
1,0.1,7,3.241991,3.5693442202366277,0.11761630908566233,0.09497253107831924
1,0.1,8,3.2495394,3.576603328526789,0.08791558459541184,0.05476590478690491
1,0.1,9,3.2444184,3.5723862917017626,0.10280037848318202,0.06323008268801679
1,0.1,10,3.238402,3.567114267754644,0.11537486219432654,0.07554965968537303
1,0.1,11,3.239959,3.569292118831579,0.10715781557617281,0.08244914030712691
1,0.1,12,3.2404468,3.570539137577292,0.10484340543010823,0.07850711566947292
1,0.1,13,3.2337396,3.56476320355051,0.11743763115779489,0.08268314176963605
1,0.1,14,3.2501268,3.5814292343585086,0.05186813363187588,0.04773067331670823
1,0.1,15,3.2324567,3.565894266671622,0.11827867291183274,0.07000056250351563
1,0.1,16,3.2372735,3.5702502622960206,0.10492909109261686,0.08265032906455663
1,0.1,17,3.240396,3.5734346123714147,0.09113255064031618,0.05881124257026606
1,0.1,18,3.2375164,3.5709547137206665,0.09606318418814055,0.06356402227513921
1,0.1,19,3.2392101,3.574331079604403,0.09891962925644107,0.0725871411696323
1,0.1,20,3.2310095,3.5662250786146874,0.11326408823261858,0.08501865636660227
1,0.1,21,3.2354724,3.5701873557030277,0.09862136985794757,0.067251420321377
1,0.1,22,3.2431946,3.579005636930756,0.08383983080833537,0.056912980706129414
1,0.1,23,3.2316,3.568509571106967,0.11060864708607028,0.08392664954155962
1,0.1,24,3.2406487,3.576445606032978,0.08136974830119377,0.04609247557797236
1,0.1,25,3.2347934,3.5710647424935558,0.10113337857072681,0.07602553765961037
1,0.1,26,3.2324152,3.568593886613561,0.09682923380663837,0.0672789829936437
1,0.1,27,3.240871,3.577234815449738,0.06372758410330491,0.04172913580709879
1,0.1,28,3.2280133,3.567452986366677,0.1176883843599127,0.07396152475952975
1,0.1,29,3.2255642,3.5648316900854793,0.12052372975284421,0.07892824330152062
1,0.1,30,3.2468548,3.5837697643084967,0.06625907351308709,0.03758479740498378
1,0.1,31,3.2421105,3.581079853802694,0.08937860533591935,0.064515590722442
1,0.1,32,3.2320385,3.5726623148046053,0.11261488160682165,0.0740224626403915
1,0.1,33,3.2330947,3.571576919199459,0.1045255096644414,0.07994056212851329
1,0.1,34,3.2469053,3.5850492553306674,0.038342303904351664,0.02552415952599704
1,0.1,35,3.2400134,3.577248145194482,0.08094686722447586,0.05591697448109051
1,0.1,36,3.2272139,3.568677932893455,0.12050260595623255,0.07182701141882136
1,0.1,37,3.2315192,3.5726340194133965,0.11443983505968648,0.07524047025293908
1,0.1,38,3.2469747,3.58444109509033,0.05232579258943542,0.03118463240395252
1,0.1,39,3.2350395,3.572518833503172,0.08835420995486416,0.07981268632928955
1,0.1,40,3.228338,3.569880286167641,0.11979824257748828,0.07336152100950631
1,0.1,41,3.2289047,3.569798939703701,0.11796132555362576,0.08056344102150638
1,0.1,42,3.2501533,3.587823110245286,0.04785471685851748,0.0306311289445559
1,0.1,43,3.2379737,3.577124576556715,0.09947175869908456,0.08227513921962011
1,0.1,44,3.2334876,3.5737449790596423,0.1093526718465686,0.09009393808711304
1,0.1,45,3.2358286,3.5761109393275845,0.10353330566483883,0.08735342095888099
1,0.1,46,3.2429917,3.581393152807721,0.07657027731604961,0.061543884649279054
1,0.1,47,3.2334685,3.5746552414484456,0.10756523201758036,0.08949843436521478
1,0.1,48,3.2270913,3.5690321348137926,0.11864719748821091,0.08939249620310126
1,0.1,49,3.246073,3.5853921313483506,0.0709065648354973,0.05592972456077851
1,0.1,50,3.246556,3.5859309842584457,0.06992312259774569,0.054846717791986195
1,0.1,51,3.243988,3.5834533464309763,0.07806259351604618,0.05288301801886262
1,0.1,52,3.2406397,3.5804053623715464,0.0880174639175858,0.05952693454334089
1,0.1,53,3.2387078,3.578534365229011,0.09236741379187183,0.06392496203101268
1,0.1,54,3.236043,3.576376541922942,0.09969265308185127,0.07630397689985562
1,0.1,55,3.2358642,3.5761870754216822,0.0998587915132108,0.07604035025218905
